timestamp,requests_count,error_rate_pct,avg_latency_ms,p99_latency_ms,circuit_breaker_status,active_connections
2026-02-11T17:45:00,185,2.08,282.3,1341.8,CLOSED,153
2026-02-11T17:50:00,409,1.14,207.3,796.6,CLOSED,52
2026-02-11T17:55:00,113,2.26,296.4,963.8,CLOSED,18
2026-02-11T18:00:00,491,2.13,169.2,711.7,CLOSED,71
2026-02-11T18:05:00,301,1.39,315.2,1125.1,CLOSED,54
2026-02-11T18:10:00,204,1.91,316.1,1196.6,CLOSED,28
2026-02-11T18:15:00,177,1.61,285.4,1082.6,CLOSED,83
2026-02-11T18:20:00,258,1.48,284.9,1324.4,CLOSED,23
2026-02-11T18:25:00,312,1.71,132.9,448.8,CLOSED,14
2026-02-11T18:30:00,444,1.83,102.8,277.4,CLOSED,46
2026-02-11T18:35:00,357,1.15,236.1,787.1,CLOSED,166
2026-02-11T18:40:00,200,1.66,80.4,330.2,CLOSED,138
2026-02-11T18:45:00,494,2.16,119.8,570.2,CLOSED,135
2026-02-11T18:50:00,438,1.2,221.5,816.7,CLOSED,65
2026-02-11T18:55:00,76,1.03,192.0,933.8,CLOSED,118
2026-02-11T19:00:00,194,0.62,162.1,490.9,CLOSED,162
2026-02-11T19:05:00,356,0.72,217.3,748.3,CLOSED,199
2026-02-11T19:10:00,325,1.82,142.8,382.7,CLOSED,48
2026-02-11T19:15:00,397,0.57,180.1,640.1,CLOSED,132
2026-02-11T19:20:00,74,1.81,280.6,1016.1,CLOSED,66
2026-02-11T19:25:00,204,2.11,319.2,1021.4,CLOSED,101
2026-02-11T19:30:00,138,1.21,319.3,1337.2,CLOSED,44
2026-02-11T19:35:00,277,1.03,334.7,1287.1,CLOSED,188
2026-02-11T19:40:00,333,0.2,245.8,1176.7,CLOSED,164
2026-02-11T19:45:00,451,1.27,213.9,799.9,CLOSED,105
2026-02-11T19:50:00,382,1.57,264.7,820.2,CLOSED,83
2026-02-11T19:55:00,120,2.11,272.5,1081.4,CLOSED,58
2026-02-11T20:00:00,179,1.17,204.1,958.3,CLOSED,17
2026-02-11T20:05:00,293,2.41,291.7,1013.1,CLOSED,117
2026-02-11T20:10:00,185,1.44,156.0,730.1,CLOSED,15
2026-02-11T20:15:00,289,2.4,209.6,709.9,CLOSED,88
2026-02-11T20:20:00,202,1.53,174.7,475.3,CLOSED,91
2026-02-11T20:25:00,383,1.91,287.0,1275.0,CLOSED,25
2026-02-11T20:30:00,66,1.59,95.7,393.2,CLOSED,21
2026-02-11T20:35:00,67,1.47,155.0,696.1,CLOSED,105
2026-02-11T20:40:00,126,1.06,276.0,857.1,CLOSED,84
2026-02-11T20:45:00,318,1.83,172.7,856.2,CLOSED,95
2026-02-11T20:50:00,175,1.67,194.1,651.2,CLOSED,56
2026-02-11T20:55:00,116,2.29,313.5,1521.6,CLOSED,120
2026-02-11T21:00:00,393,2.46,250.5,1103.9,CLOSED,19
2026-02-11T21:05:00,342,0.72,87.8,381.2,CLOSED,27
2026-02-11T21:10:00,207,0.24,146.3,579.7,CLOSED,180
2026-02-11T21:15:00,90,0.97,193.8,775.2,CLOSED,163
2026-02-11T21:20:00,254,1.3,239.7,1098.8,CLOSED,30
2026-02-11T21:25:00,212,0.31,107.5,403.8,CLOSED,124
2026-02-11T21:30:00,268,1.99,154.7,416.3,CLOSED,196
2026-02-11T21:35:00,97,0.84,201.1,759.5,CLOSED,175
2026-02-11T21:40:00,50,1.08,211.5,677.2,CLOSED,128
2026-02-11T21:45:00,393,1.86,191.1,788.7,CLOSED,108
2026-02-11T21:50:00,364,1.41,119.8,304.2,CLOSED,105
2026-02-11T21:55:00,225,1.81,179.6,888.1,CLOSED,160
2026-02-11T22:00:00,366,1.0,222.2,593.2,CLOSED,193
2026-02-11T22:05:00,168,0.49,142.8,358.3,CLOSED,56
2026-02-11T22:10:00,266,1.48,130.2,621.1,CLOSED,14
2026-02-11T22:15:00,398,0.86,306.3,951.0,CLOSED,146
2026-02-11T22:20:00,84,1.11,326.9,1024.3,CLOSED,100
2026-02-11T22:25:00,322,0.26,316.4,1098.3,CLOSED,18
2026-02-11T22:30:00,494,0.84,163.0,506.8,CLOSED,151
2026-02-11T22:35:00,282,1.52,104.4,452.4,CLOSED,138
2026-02-11T22:40:00,203,0.92,150.5,701.6,CLOSED,42
2026-02-11T22:45:00,184,0.11,168.4,539.7,CLOSED,14
2026-02-11T22:50:00,394,2.33,281.5,820.9,CLOSED,194
2026-02-11T22:55:00,380,0.64,216.2,662.5,CLOSED,101
2026-02-11T23:00:00,432,2.48,225.1,946.5,CLOSED,114
2026-02-11T23:05:00,492,1.09,329.9,1234.6,CLOSED,87
2026-02-11T23:10:00,154,0.33,104.3,500.3,CLOSED,29
2026-02-11T23:15:00,122,1.31,130.7,442.9,CLOSED,105
2026-02-11T23:20:00,264,0.57,323.2,1432.1,CLOSED,146
2026-02-11T23:25:00,368,2.06,174.3,843.5,CLOSED,147
2026-02-11T23:30:00,110,0.98,125.3,466.4,CLOSED,164
2026-02-11T23:35:00,463,0.89,316.7,1282.5,CLOSED,157
2026-02-11T23:40:00,396,1.35,270.6,1213.4,CLOSED,29
2026-02-11T23:45:00,333,2.3,342.2,1693.2,CLOSED,94
2026-02-11T23:50:00,493,0.97,220.1,611.1,CLOSED,127
2026-02-11T23:55:00,160,0.93,247.6,952.0,CLOSED,34
2026-02-12T00:00:00,440,1.51,164.0,801.4,CLOSED,33
2026-02-12T00:05:00,71,1.41,273.4,1184.1,CLOSED,60
2026-02-12T00:10:00,182,2.41,97.6,455.3,CLOSED,58
2026-02-12T00:15:00,468,0.72,270.0,791.8,CLOSED,50
2026-02-12T00:20:00,239,0.35,244.2,961.1,CLOSED,200
2026-02-12T00:25:00,483,2.12,344.1,905.0,CLOSED,160
2026-02-12T00:30:00,82,1.87,107.4,406.8,CLOSED,49
2026-02-12T00:35:00,96,1.23,132.2,657.7,CLOSED,85
2026-02-12T00:40:00,177,1.84,103.8,281.3,CLOSED,174
2026-02-12T00:45:00,77,0.96,132.9,648.6,CLOSED,92
2026-02-12T00:50:00,463,0.64,131.2,428.8,CLOSED,12
2026-02-12T00:55:00,393,1.18,223.9,958.4,CLOSED,22
2026-02-12T01:00:00,258,1.58,319.8,1087.8,CLOSED,150
2026-02-12T01:05:00,213,0.83,287.4,1046.6,CLOSED,199
2026-02-12T01:10:00,433,2.11,196.7,885.3,CLOSED,93
2026-02-12T01:15:00,450,2.47,162.0,631.1,CLOSED,57
2026-02-12T01:20:00,258,1.53,106.5,516.2,CLOSED,163
2026-02-12T01:25:00,263,0.74,121.2,396.0,CLOSED,31
2026-02-12T01:30:00,461,2.34,327.7,903.6,CLOSED,117
2026-02-12T01:35:00,433,2.43,327.8,1132.9,CLOSED,174
2026-02-12T01:40:00,58,1.01,246.3,652.0,CLOSED,189
2026-02-12T01:45:00,131,1.84,251.8,1047.6,CLOSED,44
2026-02-12T01:50:00,324,2.02,113.3,323.3,CLOSED,138
2026-02-12T01:55:00,92,2.32,121.0,493.9,CLOSED,137
2026-02-12T02:00:00,137,0.95,252.3,1041.0,CLOSED,107
2026-02-12T02:05:00,245,2.11,233.5,1141.0,CLOSED,17
2026-02-12T02:10:00,304,1.37,250.5,985.1,CLOSED,191
2026-02-12T02:15:00,226,0.31,81.0,317.7,CLOSED,45
2026-02-12T02:20:00,374,1.69,251.2,848.9,CLOSED,43
2026-02-12T02:25:00,283,1.92,228.8,600.1,CLOSED,61
2026-02-12T02:30:00,380,0.48,88.2,366.3,CLOSED,78
2026-02-12T02:35:00,426,1.44,246.2,694.8,CLOSED,58
2026-02-12T02:40:00,124,1.44,333.6,1342.8,CLOSED,32
2026-02-12T02:45:00,417,0.81,130.3,590.1,CLOSED,94
2026-02-12T02:50:00,461,1.72,218.2,896.0,CLOSED,190
2026-02-12T02:55:00,314,2.33,326.7,1143.0,CLOSED,107
2026-02-12T03:00:00,138,0.21,229.2,1026.4,CLOSED,56
2026-02-12T03:05:00,233,0.73,193.0,891.3,CLOSED,132
2026-02-12T03:10:00,254,0.73,337.7,1429.0,CLOSED,165
2026-02-12T03:15:00,346,2.42,91.2,233.3,CLOSED,31
2026-02-12T03:20:00,349,1.62,342.5,1288.7,CLOSED,121
2026-02-12T03:25:00,154,1.04,265.7,687.7,CLOSED,109
2026-02-12T03:30:00,270,0.89,307.1,1386.0,CLOSED,66
2026-02-12T03:35:00,310,1.34,212.9,1025.5,CLOSED,123
2026-02-12T03:40:00,267,1.85,182.8,775.6,CLOSED,167
2026-02-12T03:45:00,155,1.6,144.2,500.9,CLOSED,23
2026-02-12T03:50:00,120,1.1,114.6,528.1,CLOSED,15
2026-02-12T03:55:00,459,2.22,347.9,1502.0,CLOSED,59
2026-02-12T04:00:00,193,1.43,82.5,305.7,CLOSED,160
2026-02-12T04:05:00,90,0.77,283.4,1242.5,CLOSED,167
2026-02-12T04:10:00,156,0.14,217.4,722.5,CLOSED,194
2026-02-12T04:15:00,316,1.85,311.3,1235.0,CLOSED,92
2026-02-12T04:20:00,417,1.85,231.2,907.2,CLOSED,88
2026-02-12T04:25:00,112,0.28,272.1,856.9,CLOSED,154
2026-02-12T04:30:00,169,1.85,338.4,1106.3,CLOSED,42
2026-02-12T04:35:00,97,1.45,238.9,1169.0,CLOSED,114
2026-02-12T04:40:00,469,1.24,252.7,988.3,CLOSED,196
2026-02-12T04:45:00,251,0.63,257.5,961.4,CLOSED,152
2026-02-12T04:50:00,314,0.71,217.8,764.5,CLOSED,170
2026-02-12T04:55:00,477,1.37,288.0,1295.8,CLOSED,107
2026-02-12T05:00:00,135,1.75,120.3,411.3,CLOSED,179
2026-02-12T05:05:00,145,2.35,224.4,1050.5,CLOSED,50
2026-02-12T05:10:00,324,1.36,124.5,591.7,CLOSED,38
2026-02-12T05:15:00,241,1.36,121.7,368.0,CLOSED,121
2026-02-12T05:20:00,268,2.26,218.8,839.7,CLOSED,86
2026-02-12T05:25:00,298,1.74,304.6,1451.9,CLOSED,173
2026-02-12T05:30:00,254,1.29,85.0,271.7,CLOSED,151
2026-02-12T05:35:00,425,0.63,342.9,1097.9,CLOSED,93
2026-02-12T05:40:00,125,2.09,208.2,561.8,CLOSED,101
2026-02-12T05:45:00,294,1.63,101.9,336.9,CLOSED,98
2026-02-12T05:50:00,357,1.74,271.5,1105.3,CLOSED,138
2026-02-12T05:55:00,325,1.78,211.9,905.1,CLOSED,80
2026-02-12T06:00:00,411,0.31,265.2,1084.7,CLOSED,144
2026-02-12T06:05:00,130,1.03,319.6,1141.4,CLOSED,92
2026-02-12T06:10:00,383,1.93,306.5,856.5,CLOSED,167
2026-02-12T06:15:00,221,1.59,194.6,595.5,CLOSED,166
2026-02-12T06:20:00,86,1.08,292.5,1292.5,CLOSED,174
2026-02-12T06:25:00,363,1.15,319.4,1120.5,CLOSED,145
2026-02-12T06:30:00,419,1.54,144.1,363.1,CLOSED,22
2026-02-12T06:35:00,427,1.46,135.8,510.7,CLOSED,57
2026-02-12T06:40:00,451,0.25,109.8,327.1,CLOSED,19
2026-02-12T06:45:00,344,0.31,278.8,1028.4,CLOSED,173
2026-02-12T06:50:00,124,0.47,328.9,926.1,CLOSED,81
2026-02-12T06:55:00,160,1.92,293.8,958.7,CLOSED,179
2026-02-12T07:00:00,260,1.54,209.5,813.5,CLOSED,155
2026-02-12T07:05:00,273,1.61,286.9,1187.0,CLOSED,22
2026-02-12T07:10:00,497,2.39,297.2,1119.1,CLOSED,18
2026-02-12T07:15:00,150,0.76,294.3,1405.3,CLOSED,151
2026-02-12T07:20:00,220,0.11,306.4,1432.8,CLOSED,122
2026-02-12T07:25:00,319,1.89,181.2,633.8,CLOSED,134
2026-02-12T07:30:00,183,0.35,173.4,551.7,CLOSED,14
2026-02-12T07:35:00,251,0.93,238.2,619.9,CLOSED,121
2026-02-12T07:40:00,432,1.26,152.2,694.3,CLOSED,113
2026-02-12T07:45:00,119,1.62,117.2,307.1,CLOSED,95
2026-02-12T07:50:00,406,1.9,186.7,864.7,CLOSED,86
2026-02-12T07:55:00,356,1.6,97.0,410.0,CLOSED,191
2026-02-12T08:00:00,259,1.37,345.0,1245.8,CLOSED,170
2026-02-12T08:05:00,306,2.32,121.5,414.4,CLOSED,20
2026-02-12T08:10:00,232,0.51,103.1,507.7,CLOSED,194
2026-02-12T08:15:00,479,2.23,291.9,1208.7,CLOSED,152
2026-02-12T08:20:00,304,0.69,85.3,310.1,CLOSED,91
2026-02-12T08:25:00,131,1.42,104.1,360.8,CLOSED,116
2026-02-12T08:30:00,239,0.72,334.4,1168.4,CLOSED,174
2026-02-12T08:35:00,252,1.33,157.9,395.7,CLOSED,153
2026-02-12T08:40:00,475,1.56,304.7,1127.8,CLOSED,97
2026-02-12T08:45:00,338,0.3,290.9,1234.1,CLOSED,35
2026-02-12T08:50:00,297,1.56,97.5,335.1,CLOSED,27
2026-02-12T08:55:00,191,0.47,262.9,853.7,CLOSED,88
2026-02-12T09:00:00,155,1.55,124.6,520.9,CLOSED,119
2026-02-12T09:05:00,141,2.3,247.4,940.1,CLOSED,182
2026-02-12T09:10:00,379,1.92,219.7,734.0,CLOSED,156
2026-02-12T09:15:00,272,1.24,198.8,671.2,CLOSED,91
2026-02-12T09:20:00,59,1.5,89.9,306.0,CLOSED,87
2026-02-12T09:25:00,456,1.84,151.1,645.3,CLOSED,173
2026-02-12T09:30:00,442,2.1,140.1,501.5,CLOSED,130
2026-02-12T09:35:00,490,1.68,107.5,379.1,CLOSED,154
2026-02-12T09:40:00,51,0.52,118.0,539.9,CLOSED,78
2026-02-12T09:45:00,77,1.94,311.8,1159.0,CLOSED,187
2026-02-12T09:50:00,227,0.68,313.6,949.0,CLOSED,161
2026-02-12T09:55:00,76,1.21,113.7,473.0,CLOSED,38
2026-02-12T10:00:00,179,0.4,169.9,621.1,CLOSED,68
2026-02-12T10:05:00,184,1.94,245.9,762.5,CLOSED,28
2026-02-12T10:10:00,405,2.06,258.0,991.1,CLOSED,44
2026-02-12T10:15:00,289,0.52,334.5,1640.7,CLOSED,96
2026-02-12T10:20:00,225,1.06,108.0,343.0,CLOSED,197
2026-02-12T10:25:00,251,1.62,163.4,626.6,CLOSED,176
2026-02-12T10:30:00,390,1.0,137.8,452.7,CLOSED,70
2026-02-12T10:35:00,240,2.17,224.8,758.4,CLOSED,14
2026-02-12T10:40:00,348,2.1,262.0,1169.7,CLOSED,98
2026-02-12T10:45:00,476,1.27,241.4,897.9,CLOSED,138
2026-02-12T10:50:00,72,0.33,190.4,550.0,CLOSED,145
2026-02-12T10:55:00,377,1.96,150.9,421.6,CLOSED,59
2026-02-12T11:00:00,429,1.09,144.4,626.7,CLOSED,173
2026-02-12T11:05:00,59,0.82,80.5,294.8,CLOSED,74
2026-02-12T11:10:00,277,1.06,240.1,980.6,CLOSED,34
2026-02-12T11:15:00,392,0.71,344.3,1368.5,CLOSED,194
2026-02-12T11:20:00,175,2.04,301.5,1488.0,CLOSED,41
2026-02-12T11:25:00,342,1.43,272.7,913.6,CLOSED,20
2026-02-12T11:30:00,195,1.34,138.5,475.4,CLOSED,113
2026-02-12T11:35:00,147,0.19,204.6,822.7,CLOSED,109
2026-02-12T11:40:00,228,0.34,101.0,408.0,CLOSED,17
2026-02-12T11:45:00,103,1.68,90.6,325.8,CLOSED,19
2026-02-12T11:50:00,454,2.36,204.2,840.4,CLOSED,157
2026-02-12T11:55:00,408,0.18,226.6,904.9,CLOSED,145
2026-02-12T12:00:00,253,0.85,263.6,1254.6,CLOSED,49
2026-02-12T12:05:00,346,0.36,295.5,1337.4,CLOSED,70
2026-02-12T12:10:00,349,1.69,288.1,1025.8,CLOSED,112
2026-02-12T12:15:00,151,1.72,175.3,784.7,CLOSED,134
2026-02-12T12:20:00,394,2.5,179.4,805.3,CLOSED,190
2026-02-12T12:25:00,300,1.37,190.0,502.5,CLOSED,42
2026-02-12T12:30:00,188,0.42,225.3,1002.1,CLOSED,64
2026-02-12T12:35:00,104,0.65,173.3,759.6,CLOSED,166
2026-02-12T12:40:00,74,0.12,153.5,615.4,CLOSED,89
2026-02-12T12:45:00,364,0.5,251.5,771.3,CLOSED,113
2026-02-12T12:50:00,210,2.14,329.2,1217.9,CLOSED,196
2026-02-12T12:55:00,469,1.46,199.2,938.5,CLOSED,187
2026-02-12T13:00:00,150,0.74,340.1,1448.5,CLOSED,180
2026-02-12T13:05:00,283,0.13,93.9,392.9,CLOSED,68
2026-02-12T13:10:00,273,2.03,289.0,1331.9,CLOSED,153
2026-02-12T13:15:00,62,2.05,185.3,701.2,CLOSED,97
2026-02-12T13:20:00,262,0.54,347.7,1075.5,CLOSED,196
2026-02-12T13:25:00,185,1.23,239.7,1023.2,CLOSED,27
2026-02-12T13:30:00,440,0.44,216.8,825.5,CLOSED,119
2026-02-12T13:35:00,464,2.35,108.0,304.1,CLOSED,42
2026-02-12T13:40:00,135,2.4,295.1,793.5,CLOSED,170
2026-02-12T13:45:00,131,1.68,167.0,753.6,CLOSED,31
2026-02-12T13:50:00,454,2.32,238.1,977.3,CLOSED,155
2026-02-12T13:55:00,220,2.03,119.6,541.2,CLOSED,88
2026-02-12T14:00:00,213,1.05,284.7,1033.1,CLOSED,77
2026-02-12T14:05:00,240,1.61,153.7,653.3,CLOSED,56
2026-02-12T14:10:00,193,1.0,301.1,968.3,CLOSED,29
2026-02-12T14:15:00,445,0.36,106.3,448.5,CLOSED,180
2026-02-12T14:20:00,225,2.14,324.4,880.2,CLOSED,107
2026-02-12T14:25:00,59,2.31,130.6,550.9,CLOSED,46
2026-02-12T14:30:00,381,0.24,229.2,941.7,CLOSED,35
2026-02-12T14:35:00,478,1.76,138.4,675.1,CLOSED,119
2026-02-12T14:40:00,324,1.33,290.7,1292.6,CLOSED,81
2026-02-12T14:45:00,183,2.17,333.6,1152.6,CLOSED,44
2026-02-12T14:50:00,183,0.5,335.5,1393.9,CLOSED,72
2026-02-12T14:55:00,80,0.58,167.4,794.9,CLOSED,38
2026-02-12T15:00:00,156,0.54,125.6,600.2,CLOSED,12
2026-02-12T15:05:00,499,0.57,217.2,965.3,CLOSED,84
2026-02-12T15:10:00,424,1.22,210.4,827.4,CLOSED,117
2026-02-12T15:15:00,105,1.69,210.5,1037.4,CLOSED,70
2026-02-12T15:20:00,429,1.96,181.8,728.9,CLOSED,10
2026-02-12T15:25:00,402,1.26,256.6,1179.3,CLOSED,172
2026-02-12T15:30:00,305,1.1,338.8,971.7,CLOSED,82
2026-02-12T15:35:00,252,1.41,308.3,1203.1,CLOSED,178
2026-02-12T15:40:00,466,0.82,215.3,847.4,CLOSED,21
2026-02-12T15:45:00,132,0.64,303.3,1051.8,CLOSED,86
2026-02-12T15:50:00,181,1.67,294.9,1190.5,CLOSED,129
2026-02-12T15:55:00,92,0.82,239.0,837.3,CLOSED,92
2026-02-12T16:00:00,168,1.82,264.9,1065.7,CLOSED,15
2026-02-12T16:05:00,457,1.03,326.2,1465.9,CLOSED,18
2026-02-12T16:10:00,434,2.42,274.2,1019.0,CLOSED,13
2026-02-12T16:15:00,466,0.65,115.3,479.1,CLOSED,39
2026-02-12T16:20:00,399,1.79,241.0,634.5,CLOSED,151
2026-02-12T16:25:00,336,0.27,313.1,1231.9,CLOSED,58
2026-02-12T16:30:00,346,1.05,227.1,789.9,CLOSED,12
2026-02-12T16:35:00,220,1.21,127.3,611.8,CLOSED,27
2026-02-12T16:40:00,253,1.54,252.2,1089.9,CLOSED,97
2026-02-12T16:45:00,51,2.39,188.4,537.2,CLOSED,38
2026-02-12T16:50:00,437,1.12,278.4,713.5,CLOSED,191
2026-02-12T16:55:00,191,1.32,179.0,677.7,CLOSED,46
2026-02-12T17:00:00,168,2.18,330.6,991.0,CLOSED,104
2026-02-12T17:05:00,473,1.41,284.1,921.9,CLOSED,184
2026-02-12T17:10:00,52,2.11,252.5,889.0,CLOSED,124
2026-02-12T17:15:00,485,0.67,296.9,804.9,CLOSED,89
2026-02-12T17:20:00,343,0.91,148.5,452.1,CLOSED,186
2026-02-12T17:25:00,498,1.79,113.0,328.5,CLOSED,30
2026-02-12T17:30:00,441,0.83,325.0,884.3,CLOSED,149
2026-02-12T17:35:00,219,0.69,103.4,353.5,CLOSED,172
2026-02-12T17:40:00,346,1.5,210.2,531.8,CLOSED,66
2026-02-12T17:45:00,358,0.91,284.8,1035.1,CLOSED,136
2026-02-12T17:50:00,298,2.33,102.0,433.3,CLOSED,59
2026-02-12T17:55:00,281,0.18,190.9,910.4,CLOSED,156
2026-02-12T18:00:00,407,0.83,115.0,397.3,CLOSED,94
2026-02-12T18:05:00,326,0.32,185.9,840.8,CLOSED,172
2026-02-12T18:10:00,156,1.61,239.5,741.9,CLOSED,108
2026-02-12T18:15:00,335,1.44,111.1,403.7,CLOSED,113
2026-02-12T18:20:00,273,1.2,313.7,1456.9,CLOSED,12
2026-02-12T18:25:00,216,1.03,140.6,682.5,CLOSED,177
2026-02-12T18:30:00,459,2.12,331.4,1421.7,CLOSED,183
2026-02-12T18:35:00,481,1.62,307.3,829.7,CLOSED,130
2026-02-12T18:40:00,165,1.92,92.0,270.7,CLOSED,158
2026-02-12T18:45:00,419,2.0,282.1,1216.8,CLOSED,95
2026-02-12T18:50:00,185,2.29,345.6,1723.3,CLOSED,97
2026-02-12T18:55:00,327,0.38,80.1,256.5,CLOSED,146
2026-02-12T19:00:00,408,2.16,238.4,1116.5,CLOSED,122
2026-02-12T19:05:00,109,1.84,138.6,534.1,CLOSED,98
2026-02-12T19:10:00,482,1.03,311.2,1003.2,CLOSED,133
2026-02-12T19:15:00,484,0.22,240.5,952.2,CLOSED,102
2026-02-12T19:20:00,203,2.06,273.9,1234.4,CLOSED,115
2026-02-12T19:25:00,76,2.1,108.4,402.2,CLOSED,157
2026-02-12T19:30:00,280,1.23,162.8,554.4,CLOSED,182
2026-02-12T19:35:00,286,1.88,192.9,554.5,CLOSED,154
2026-02-12T19:40:00,248,2.0,121.0,509.1,CLOSED,63
2026-02-12T19:45:00,398,0.81,171.2,438.6,CLOSED,62
2026-02-12T19:50:00,182,1.49,244.4,1195.5,CLOSED,107
2026-02-12T19:55:00,263,1.37,174.2,440.5,CLOSED,121
2026-02-12T20:00:00,355,1.01,239.3,707.1,CLOSED,176
2026-02-12T20:05:00,161,1.82,190.1,722.1,CLOSED,114
2026-02-12T20:10:00,369,1.98,208.6,921.8,CLOSED,123
2026-02-12T20:15:00,274,2.22,320.4,1278.5,CLOSED,129
2026-02-12T20:20:00,341,0.2,256.6,1003.9,CLOSED,114
2026-02-12T20:25:00,289,0.45,140.2,557.0,CLOSED,200
2026-02-12T20:30:00,85,2.04,329.2,1374.5,CLOSED,31
2026-02-12T20:35:00,172,0.23,198.2,985.2,CLOSED,41
2026-02-12T20:40:00,138,0.41,241.2,716.0,CLOSED,18
2026-02-12T20:45:00,384,1.08,341.0,1633.6,CLOSED,83
2026-02-12T20:50:00,400,0.58,142.6,692.2,CLOSED,71
2026-02-12T20:55:00,365,0.22,118.6,471.3,CLOSED,68
2026-02-12T21:00:00,453,0.71,182.4,638.9,CLOSED,191
2026-02-12T21:05:00,243,2.24,305.3,1195.2,CLOSED,76
2026-02-12T21:10:00,51,1.8,263.6,921.8,CLOSED,98
2026-02-12T21:15:00,274,1.67,131.5,505.5,CLOSED,110
2026-02-12T21:20:00,206,0.88,118.0,321.7,CLOSED,139
2026-02-12T21:25:00,477,0.92,210.2,551.0,CLOSED,107
2026-02-12T21:30:00,321,2.17,151.5,714.2,CLOSED,152
2026-02-12T21:35:00,449,0.91,223.6,1088.4,CLOSED,72
2026-02-12T21:40:00,373,0.36,339.7,1489.1,CLOSED,143
2026-02-12T21:45:00,235,1.98,149.1,503.2,CLOSED,89
2026-02-12T21:50:00,53,2.27,222.9,737.8,CLOSED,123
2026-02-12T21:55:00,117,1.08,348.2,1188.4,CLOSED,17
2026-02-12T22:00:00,267,1.25,312.1,1209.9,CLOSED,173
2026-02-12T22:05:00,64,2.41,227.0,952.7,CLOSED,20
2026-02-12T22:10:00,116,0.65,239.3,699.2,CLOSED,73
2026-02-12T22:15:00,67,2.23,327.6,1557.7,CLOSED,33
2026-02-12T22:20:00,216,1.59,273.6,1067.2,CLOSED,116
2026-02-12T22:25:00,447,2.31,336.9,1328.0,CLOSED,43
2026-02-12T22:30:00,318,1.4,207.4,921.2,CLOSED,50
2026-02-12T22:35:00,153,2.31,220.2,1005.4,CLOSED,189
2026-02-12T22:40:00,462,0.28,296.4,970.5,CLOSED,102
2026-02-12T22:45:00,468,2.01,126.9,353.1,CLOSED,180
2026-02-12T22:50:00,108,1.49,163.6,583.7,CLOSED,70
2026-02-12T22:55:00,335,0.57,129.3,487.0,CLOSED,130
2026-02-12T23:00:00,409,0.11,167.5,436.1,CLOSED,144
2026-02-12T23:05:00,90,1.27,171.4,492.8,CLOSED,15
2026-02-12T23:10:00,410,0.45,123.0,509.2,CLOSED,10
2026-02-12T23:15:00,234,0.3,319.6,1036.7,CLOSED,79
2026-02-12T23:20:00,305,0.26,154.4,625.1,CLOSED,178
2026-02-12T23:25:00,494,2.18,98.4,464.5,CLOSED,113
2026-02-12T23:30:00,213,1.1,316.1,1304.1,CLOSED,14
2026-02-12T23:35:00,257,1.97,176.0,739.6,CLOSED,156
2026-02-12T23:40:00,472,1.17,154.5,405.9,CLOSED,194
2026-02-12T23:45:00,442,1.06,209.9,704.0,CLOSED,198
2026-02-12T23:50:00,146,1.4,333.5,1001.9,CLOSED,156
2026-02-12T23:55:00,302,2.42,217.1,619.7,CLOSED,70
2026-02-13T00:00:00,323,1.75,138.4,590.7,CLOSED,12
2026-02-13T00:05:00,492,1.12,294.8,928.3,CLOSED,124
2026-02-13T00:10:00,118,2.45,121.5,425.7,CLOSED,29
2026-02-13T00:15:00,225,0.74,259.2,972.1,CLOSED,35
2026-02-13T00:20:00,98,1.59,204.3,697.2,CLOSED,194
2026-02-13T00:25:00,361,0.36,196.7,974.3,CLOSED,133
2026-02-13T00:30:00,116,1.71,87.5,295.4,CLOSED,156
2026-02-13T00:35:00,337,0.41,112.2,323.9,CLOSED,195
2026-02-13T00:40:00,166,1.83,114.1,486.4,CLOSED,154
2026-02-13T00:45:00,187,1.18,81.0,319.0,CLOSED,60
2026-02-13T00:50:00,308,1.91,238.1,691.4,CLOSED,36
2026-02-13T00:55:00,373,0.92,340.5,1624.7,CLOSED,92
2026-02-13T01:00:00,481,2.05,100.9,305.5,CLOSED,164
2026-02-13T01:05:00,357,1.65,102.5,298.5,CLOSED,14
2026-02-13T01:10:00,475,2.27,206.0,997.2,CLOSED,87
2026-02-13T01:15:00,455,1.77,109.9,539.4,CLOSED,56
2026-02-13T01:20:00,473,0.82,298.9,925.3,CLOSED,115
2026-02-13T01:25:00,357,0.48,115.2,311.0,CLOSED,149
2026-02-13T01:30:00,203,0.67,98.9,408.7,CLOSED,130
2026-02-13T01:35:00,380,1.85,143.6,514.9,CLOSED,128
2026-02-13T01:40:00,182,1.25,318.1,1031.5,CLOSED,172
2026-02-13T01:45:00,225,0.83,250.0,1162.5,CLOSED,169
2026-02-13T01:50:00,134,2.25,220.1,882.4,CLOSED,106
2026-02-13T01:55:00,257,0.97,109.8,481.1,CLOSED,88
2026-02-13T02:00:00,396,0.63,220.0,906.2,CLOSED,50
2026-02-13T02:05:00,440,1.57,234.3,1057.9,CLOSED,79
2026-02-13T02:10:00,378,2.33,254.8,826.1,CLOSED,85
2026-02-13T02:15:00,75,1.23,313.3,1273.9,CLOSED,194
2026-02-13T02:20:00,357,0.22,157.5,419.7,CLOSED,188
2026-02-13T02:25:00,262,0.95,141.6,399.1,CLOSED,52
2026-02-13T02:30:00,405,1.07,267.5,1226.0,CLOSED,42
2026-02-13T02:35:00,66,0.98,240.4,733.7,CLOSED,163
